TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2016-20,NTA2020,471303,9,Brighton Beach,"7,387",25.0
2016-20,NTA2020,471401,9,Flatbush,"10,613",15.9
2016-20,NTA2020,471402,9,Flatbush (West)-Ditmas Park-Parkville,"5,902",15.2
2016-20,NTA2020,471403,9,Midwood,"8,459",16.8
2016-20,NTA2020,471501,9,Gravesend (East)-Homecrest,"8,008",15.5
2016-20,NTA2020,471502,9,Madison,"5,376",13.4
2016-20,NTA2020,471503,9,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,"8,110",12.9
2016-20,NTA2020,471601,9,Ocean Hill,"9,770",26.4
2016-20,NTA2020,471602,9,Brownsville,"17,662",38.7
2016-20,NTA2020,471701,9,East Flatbush-Erasmus,"6,366",14.8
2016-20,NTA2020,471702,9,East Flatbush-Farragut,"4,105",11.8
2016-20,NTA2020,471703,9,East Flatbush-Rugby,"4,768",12.3
2016-20,NTA2020,471704,9,East Flatbush-Remsen Village,"6,956",19.6
2016-20,NTA2020,471801,9,Flatlands,"6,392",9.2
2016-20,NTA2020,471802,9,Marine Park-Mill Basin-Bergen Beach,"2,449",5.6
2016-20,NTA2020,471803,9,Canarsie,"10,033",11.6
2016-20,NTA2020,610101,9,Financial District-Battery Park City,"3,056",6.6
2016-20,NTA2020,610102,9,Tribeca-Civic Center,550,2.6
2016-20,NTA2020,610201,9,SoHo-Little Italy-Hudson Square,"2,460",11.4
2016-20,NTA2020,610202,9,Greenwich Village,"1,654",5.9
2016-20,NTA2020,610203,9,West Village,"2,109",6.7
2016-20,NTA2020,610301,9,Chinatown-Two Bridges,"13,296",32.4
2016-20,NTA2020,610302,9,Lower East Side,"11,039",25.7
2016-20,NTA2020,610303,9,East Village,"14,908",23.3
2016-20,NTA2020,610401,9,Chelsea-Hudson Yards,"6,086",10.1
2016-20,NTA2020,610402,9,Hell's Kitchen,"7,299",13.8
2016-20,NTA2020,610501,9,Midtown South-Flatiron-Union Square,"2,434",9.8
2016-20,NTA2020,610502,9,Midtown-Times Square,"2,123",10.7
2016-20,NTA2020,610601,9,Stuyvesant Town-Peter Cooper Village,"2,489",11.1
2016-20,NTA2020,610602,9,Gramercy,"2,304",9.6
2016-20,NTA2020,610603,9,Murray Hill-Kips Bay,"4,217",7.7
2016-20,NTA2020,610604,9,East Midtown-Turtle Bay,"2,535",6.3
2016-20,NTA2020,610701,9,Upper West Side-Lincoln Square,"5,086",8.1
2016-20,NTA2020,610702,9,Upper West Side (Central),"7,605",7.8
2016-20,NTA2020,610703,9,Upper West Side-Manhattan Valley,"9,173",18.1
2016-20,NTA2020,610801,9,Upper East Side-Lenox Hill-Roosevelt Island,"5,330",6.7
2016-20,NTA2020,610802,9,Upper East Side-Carnegie Hill,"2,641",4.9
2016-20,NTA2020,610803,9,Upper East Side-Yorkville,"5,006",6.4
2016-20,NTA2020,610901,9,Morningside Heights,"5,692",21.3
2016-20,NTA2020,610902,9,Manhattanville-West Harlem,"6,267",26.6
2016-20,NTA2020,610903,9,Hamilton Heights-Sugar Hill,"12,624",24.2
2016-20,NTA2020,611001,9,Harlem (South),"9,702",19.4
2016-20,NTA2020,611002,9,Harlem (North),"20,364",25.1
2016-20,NTA2020,611101,9,East Harlem (South),"15,776",28.1
2016-20,NTA2020,611102,9,East Harlem (North),"21,027",34.0
2016-20,NTA2020,611201,9,Washington Heights (South),"16,098",20.1
2016-20,NTA2020,611202,9,Washington Heights (North),"13,060",16.6
2016-20,NTA2020,611203,9,Inwood,"7,207",17.4
2016-20,NTA2020,810101,9,Astoria (North)-Ditmars-Steinway,"4,057",8.6
2016-20,NTA2020,810102,9,Old Astoria-Hallets Point,"2,900",21.1
2016-20,NTA2020,810103,9,Astoria (Central),"5,107",11.1
2016-20,NTA2020,810104,9,Astoria (East)-Woodside (North),"3,512",10.1
2016-20,NTA2020,810105,9,Queensbridge-Ravenswood-Dutch Kills,"4,996",19.8
2016-20,NTA2020,810201,9,Long Island City-Hunters Point,"1,049",4.8
2016-20,NTA2020,810202,9,Sunnyside,"4,722",9.8
2016-20,NTA2020,810203,9,Woodside,"3,561",7.9
2016-20,NTA2020,810301,9,Jackson Heights,"11,755",13.2
2016-20,NTA2020,810302,9,East Elmhurst,"3,200",13.6
2016-20,NTA2020,810303,9,North Corona,"6,233",16.1
2016-20,NTA2020,810401,9,Elmhurst,"11,262",11.5
2016-20,NTA2020,810402,9,Corona,"13,358",19.6
2016-20,NTA2020,810501,9,Maspeth,"4,220",9.9
2016-20,NTA2020,810502,9,Ridgewood,"7,642",10.9
2016-20,NTA2020,810503,9,Glendale,"2,964",8.4
2016-20,NTA2020,810504,9,Middle Village,"2,110",6.1
2016-20,NTA2020,810601,9,Rego Park,"3,234",11.7
2016-20,NTA2020,810602,9,Forest Hills,"7,011",8.1
2016-20,NTA2020,810701,9,College Point,"2,625",9.4
2016-20,NTA2020,810702,9,Whitestone-Beechhurst,"1,726",6.1
2016-20,NTA2020,810703,9,Bay Terrace-Clearview,"1,114",5.0
2016-20,NTA2020,810704,9,Murray Hill-Broadway Flushing,"8,683",16.2
2016-20,NTA2020,810705,9,East Flushing,"4,845",16.4
2016-20,NTA2020,810706,9,Queensboro Hill,"2,728",13.5
2016-20,NTA2020,810707,9,Flushing-Willets Point,"13,226",22.7
2016-20,NTA2020,810801,9,Kew Gardens Hills,"4,155",12.7
2016-20,NTA2020,810802,9,Pomonok-Electchester-Hillcrest,"5,104",15.5
2016-20,NTA2020,810803,9,Fresh Meadows-Utopia,"2,333",10.4
2016-20,NTA2020,810804,9,Jamaica Estates-Holliswood,"1,379",6.1
2016-20,NTA2020,810805,9,Jamaica Hills-Briarwood,"6,118",15.5
2016-20,NTA2020,810901,9,Kew Gardens,"1,964",8.9
2016-20,NTA2020,810902,9,Richmond Hill,"4,422",12.9
2016-20,NTA2020,810903,9,South Richmond Hill,"3,028",13.3
2016-20,NTA2020,810904,9,Ozone Park (North),"3,654",14.7
2016-20,NTA2020,810905,9,Woodhaven,"3,449",8.9
2016-20,NTA2020,811001,9,South Ozone Park,"8,426",10.5
2016-20,NTA2020,811002,9,Ozone Park,"3,371",14.1
2016-20,NTA2020,811003,9,Howard Beach-Lindenwood,"2,803",10.2
2016-20,NTA2020,811101,9,Auburndale,"3,156",9.3
2016-20,NTA2020,811102,9,Bayside,"2,541",7.5
2016-20,NTA2020,811103,9,Douglaston-Little Neck,"1,692",6.7
2016-20,NTA2020,811104,9,Oakland Gardens-Hollis Hills,"1,640",6.4
2016-20,NTA2020,811201,9,Jamaica,"9,119",16.5
2016-20,NTA2020,811202,9,South Jamaica,"4,996",12.1
2016-20,NTA2020,811203,9,Baisley Park,"3,793",9.3
2016-20,NTA2020,811204,9,Springfield Gardens (North)-Rochdale Village,"2,312",7.8
2016-20,NTA2020,811205,9,St. Albans,"4,325",8.6
2016-20,NTA2020,811206,9,Hollis,"1,921",8.9
2016-20,NTA2020,811301,9,Glen Oaks-Floral Park-New Hyde Park,"1,896",7.9
2016-20,NTA2020,811302,9,Bellerose,"2,049",7.6
2016-20,NTA2020,811303,9,Queens Village,"5,010",9.0
2016-20,NTA2020,811304,9,Cambria Heights,863,4.1
2016-20,NTA2020,811305,9,Laurelton,"1,606",6.1
2016-20,NTA2020,811306,9,Springfield Gardens (South)-Brookville,"1,970",9.4
2016-20,NTA2020,811307,9,Rosedale,"2,080",7.9
2016-20,NTA2020,811401,9,Far Rockaway-Bayswater,"10,533",17.6
2016-20,NTA2020,811402,9,Rockaway Beach-Arverne-Edgemere,"8,446",20.8
2016-20,NTA2020,811403,9,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"2,173",9.1
2016-20,NTA2020,850101,9,St. George-New Brighton,"3,734",21.9
2016-20,NTA2020,850102,9,Tompkinsville-Stapleton-Clifton-Fox Hills,"4,422",29.3
2016-20,NTA2020,850103,9,Rosebank-Shore Acres-Park Hill,"3,762",16.2
2016-20,NTA2020,850104,9,West New Brighton-Silver Lake-Grymes Hill,"3,914",11.8
2016-20,NTA2020,850105,9,Westerleigh-Castleton Corners,"1,835",6.1
2016-20,NTA2020,850106,9,Port Richmond,"3,195",16.7
2016-20,NTA2020,850107,9,Mariner's Harbor-Arlington-Graniteville,"5,840",17.9
2016-20,NTA2020,850201,9,Grasmere-Arrochar-South Beach-Dongan Hills,"4,055",11.7
2016-20,NTA2020,850202,9,New Dorp-Midland Beach,"2,891",10.4
2016-20,NTA2020,850203,9,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,"3,101",10.3
2016-20,NTA2020,850204,9,New Springville-Willowbrook-Bulls Head-Travis,"4,237",9.9
2016-20,NTA2020,850301,9,Oakwood-Richmondtown,"1,859",9.1
2016-20,NTA2020,850302,9,Great Kills-Eltingville,"2,911",5.5
2016-20,NTA2020,850303,9,Arden Heights-Rossville,"1,281",4.2
2016-20,NTA2020,850304,9,Annadale-Huguenot-Prince's Bay-Woodrow,"2,584",6.1
2016-20,NTA2020,850305,9,Tottenville-Charleston,"1,152",6.7
2016-20,CDTA2020,501,7,Melrose-Mott Haven-Port Morris (CD 1),"39,048",41.3
2016-20,CDTA2020,502,7,Longwood-Hunts Point (CD 2),"17,987",34.9
2016-20,CDTA2020,503,7,Morrisania-Crotona Park East (CD 3),"30,071",35.1
2016-20,CDTA2020,504,7,Highbridge-Concourse (CD 4),"49,151",33.6
2016-20,CDTA2020,505,7,Morris Heights-Mount Hope (CD 5),"46,251",35.0
2016-20,CDTA2020,506,7,Tremont-Belmont-West Farms (CD 6),"32,530",40.4
2016-20,CDTA2020,507,7,Fordham-Bedford Park-Norwood (CD 7),"37,710",27.3
2016-20,CDTA2020,508,7,Riverdale-Kingsbridge-Marble Hill (CD 8),"17,765",17.9
2016-20,CDTA2020,509,7,Soundview-Parkchester (CD 9),"43,828",25.3
2016-20,CDTA2020,510,7,Co-op City-Throgs Neck (CD 10),"15,909",12.8
2016-20,CDTA2020,511,7,Pelham Parkway-Morris Park (CD 11),"20,017",17.5
2016-20,CDTA2020,512,7,Wakefield-Williamsbridge-Eastchester (CD 12),"28,784",17.6
2016-20,CDTA2020,4701,7,Williamsburg-Greenpoint (CD 1),"48,574",25.5
2016-20,CDTA2020,4702,7,Downtown Brooklyn-Fort Greene (CD 2),"15,903",13.8
2016-20,CDTA2020,4703,7,Bedford-Stuyvesant (CD 3),"41,406",24.4
2016-20,CDTA2020,4704,7,Bushwick (CD 4),"27,412",24.5
2016-20,CDTA2020,4705,7,East New York-Cypress Hills (CD 5),"48,910",25.9
2016-20,CDTA2020,4706,7,Park Slope-Carroll Gardens (CD 6),"12,072",10.3
2016-20,CDTA2020,4707,7,Sunset Park-Windsor Terrace (CD 7),"21,654",18.4
2016-20,CDTA2020,4708,7,Crown Heights (North) (CD 8),"20,896",19.9
2016-20,CDTA2020,4709,7,Crown Heights (South) (CD 9),"16,062",16.9
2016-20,CDTA2020,4710,7,Bay Ridge-Dyker Heights (CD 10),"16,917",14.0
2016-20,CDTA2020,4711,7,Bensonhurst-Bath Beach (CD 11),"30,030",16.3
2016-20,CDTA2020,4712,7,Borough Park-Kensington (CD 12),"50,515",27.7
2016-20,CDTA2020,4713,7,Coney Island-Brighton Beach (CD 13),"25,195",24.1
2016-20,CDTA2020,4714,7,Flatbush-Midwood (CD 14),"24,974",16.0
2016-20,CDTA2020,4715,7,Sheepshead Bay-Gravesend (East) (CD 15),"21,494",13.9
2016-20,CDTA2020,4716,7,Ocean Hill-Brownsville (CD 16),"27,432",33.2
2016-20,CDTA2020,4717,7,East Flatbush (CD 17),"22,195",14.6
2016-20,CDTA2020,4718,7,Canarsie-Flatlands (CD 18),"18,874",9.5
2016-20,CDTA2020,6101,7,Financial District-Tribeca (CD 1),"3,606",5.3
2016-20,CDTA2020,6102,7,Greenwich Village-SoHo (CD 2),"6,223",7.7
2016-20,CDTA2020,6103,7,Lower East Side-Chinatown (CD 3),"39,243",26.5
2016-20,CDTA2020,6104,7,Chelsea-Hell's Kitchen (CD 4),"13,385",11.8
2016-20,CDTA2020,6105,7,Midtown-Flatiron-Union Square (CD 5),"4,557",10.2
2016-20,CDTA2020,6106,7,East Midtown-Murray Hill (CD 6),"11,545",8.2
2016-20,CDTA2020,6107,7,Upper West Side (CD 7),"21,864",10.4
2016-20,CDTA2020,6108,7,Upper East Side-Roosevelt Island (CD 8),"12,977",6.1
2016-20,CDTA2020,6109,7,Morningside Heights-Hamilton Heights (CD 9),"24,583",24.0
2016-20,CDTA2020,6110,7,Harlem (CD 10),"30,066",22.9
2016-20,CDTA2020,6111,7,East Harlem (CD 11),"36,803",31.2
2016-20,CDTA2020,6112,7,Washington Heights-Inwood (CD 12),"36,365",18.2
2016-20,CDTA2020,8101,7,Astoria-Queensbridge (CD 1),"20,572",12.3
2016-20,CDTA2020,8102,7,Long Island City-Sunnyside-Woodside (CD 2),"9,332",8.1
2016-20,CDTA2020,8103,7,Jackson Heights-East Elmhurst (CD 3),"21,188",14.0
2016-20,CDTA2020,8104,7,Elmhurst-Corona (CD 4),"24,620",14.8
2016-20,CDTA2020,8105,7,Ridgewood-Maspeth-Middle Village (CD 5),"16,936",9.3
2016-20,CDTA2020,8106,7,Forest Hills-Rego Park (CD 6),"10,245",8.9
2016-20,CDTA2020,8107,7,Flushing-Murray Hill-Whitestone (CD 7),"34,947",14.6
2016-20,CDTA2020,8108,7,Fresh Meadows-Hillcrest-Briarwood (CD 8),"19,089",12.7
2016-20,CDTA2020,8109,7,Kew Gardens-Richmond Hill-Woodhaven (CD 9),"16,517",11.6
2016-20,CDTA2020,8110,7,South Ozone Park-Howard Beach (CD 10),"14,600",11.1
2016-20,CDTA2020,8111,7,Auburndale-Bayside-Douglaston (CD 11),"9,029",7.6
2016-20,CDTA2020,8112,7,Jamaica-St. Albans-Hollis (CD 12),"26,466",11.1
2016-20,CDTA2020,8113,7,Queens Village-Bellerose-Rosedale (CD 13),"15,474",7.7
2016-20,CDTA2020,8114,7,The Rockaways (CD 14),"21,152",17.0
2016-20,CDTA2020,8501,7,North Shore (CD 1),"26,702",15.7
2016-20,CDTA2020,8502,7,Mid-Island (CD 2),"14,284",10.5
2016-20,CDTA2020,8503,7,South Shore (CD 3),"9,787",6.0
2016-20,UHF42,101,4,Kingsbridge - Riverdale,"13,831",15.9
2016-20,UHF42,102,4,Northeast Bronx,"30,996",15.4
2016-20,UHF42,103,4,Fordham - Bronx Pk,"73,011",28.1
2016-20,UHF42,104,4,Pelham - Throgs Neck,"60,021",20.1
2016-20,UHF42,105,4,Crotona -Tremont,"75,194",36.0
2016-20,UHF42,106,4,High Bridge - Morrisania,"76,054",35.8
2016-20,UHF42,107,4,Hunts Point - Mott Haven,"50,224",37.0
2016-20,UHF42,201,4,Greenpoint,"28,887",20.5
2016-20,UHF42,202,4,Downtown - Heights - Slope,"36,811",14.4
2016-20,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"73,819",22.2
2016-20,UHF42,204,4,East New York,"49,207",25.6
2016-20,UHF42,205,4,Sunset Park,"25,384",22.2
2016-20,UHF42,206,4,Borough Park,"73,379",22.8
2016-20,UHF42,207,4,East Flatbush - Flatbush,"40,685",14.0
2016-20,UHF42,208,4,Canarsie - Flatlands,"22,142",11.0
2016-20,UHF42,209,4,Bensonhurst - Bay Ridge,"27,229",13.5
2016-20,UHF42,210,4,Coney Island - Sheepshead Bay,"50,877",18.0
2016-20,UHF42,211,4,Williamsburg - Bushwick,"62,105",28.3
2016-20,UHF42,301,4,Washington Heights,"50,724",19.4
2016-20,UHF42,302,4,Central Harlem - Morningside Heights,"41,631",24.0
2016-20,UHF42,303,4,East Harlem,"34,909",32.4
2016-20,UHF42,304,4,Upper West Side,"23,248",10.8
2016-20,UHF42,305,4,Upper East Side,"13,115",6.2
2016-20,UHF42,306,4,Chelsea - Clinton,"17,561",11.4
2016-20,UHF42,307,4,Gramercy Park - Murray Hill,"9,929",7.6
2016-20,UHF42,308,4,Greenwich Village - SoHo,"6,415",8.3
2016-20,UHF42,309,4,Union Square - Lower East Side,"38,431",21.7
2016-20,UHF42,310,4,Lower Manhattan,"6,416",10.6
2016-20,UHF42,401,4,Long Island City - Astoria,"22,772",11.3
2016-20,UHF42,402,4,West Queens,"56,490",12.9
2016-20,UHF42,403,4,Flushing - Clearview,"36,097",14.4
2016-20,UHF42,404,4,Bayside - Little Neck,"6,310",7.1
2016-20,UHF42,405,4,Ridgewood - Forest Hills,"23,649",9.2
2016-20,UHF42,406,4,Fresh Meadows,"11,971",12.4
2016-20,UHF42,407,4,Southwest Queens,"30,960",11.3
2016-20,UHF42,408,4,Jamaica,"35,527",11.7
2016-20,UHF42,409,4,Southeast Queens,"19,970",6.3
2016-20,UHF42,410,4,Rockaways,"21,152",17.0
2016-20,UHF42,501,4,Port Richmond,"11,619",16.9
2016-20,UHF42,502,4,Stapleton - St. George,"17,957",15.0
2016-20,UHF42,503,4,Willowbrook,"8,109",9.1
2016-20,UHF42,504,4,South Beach - Tottenville,"13,119",6.8
2016-20,Borough,1,1,Bronx,"375,410",27.0
2016-20,Borough,2,1,Brooklyn,"490,525",19.2
2016-20,Borough,3,1,Manhattan,"246,300",15.6
2016-20,Borough,4,1,Queens,"260,191",11.6
2016-20,Borough,5,1,Staten Island,"50,804",10.8
2016-20,Citywide,1,0,New York City,"1,423,230",17.3
2015-19,NTA2010,501,8,Claremont-Bathgate,"14,898",43.2
2015-19,NTA2010,503,8,Eastchester-Edenwald-Baychester,"6,551",17.3
2015-19,NTA2010,505,8,Bedford Park-Fordham North,"17,992",31.0
2015-19,NTA2010,506,8,Belmont,"10,489",40.0
2015-19,NTA2010,507,8,Bronxdale,"9,334",24.5
2015-19,NTA2010,508,8,West Farms-Bronx River,"11,240",31.9
2015-19,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"15,098",27.7
2015-19,NTA2010,510,8,Pelham Bay-Country Club-City Island,"2,964",11.0
2015-19,NTA2010,513,8,Co-op City,"5,052",11.3
2015-19,NTA2010,514,8,East Concourse-Concourse Village,"20,779",32.8
2015-19,NTA2010,517,8,East Tremont,"17,159",39.5
2015-19,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"1,834",7.4
2015-19,NTA2010,526,8,Highbridge,"14,087",36.7
2015-19,NTA2010,527,8,Hunts Point,"10,312",40.8
2015-19,NTA2010,528,8,Van Cortlandt Village,"12,607",25.4
2015-19,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"3,934",13.1
2015-19,NTA2010,530,8,Kingsbridge Heights,"9,151",27.8
2015-19,NTA2010,531,8,Allerton-Pelham Gardens,"3,633",12.3
2015-19,NTA2010,533,8,Longwood,"9,842",35.8
2015-19,NTA2010,534,8,Melrose South-Mott Haven North,"16,592",38.9
2015-19,NTA2010,535,8,Morrisania-Melrose,"13,547",33.4
2015-19,NTA2010,536,8,University Heights-Morris Heights,"21,497",37.9
2015-19,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"5,887",21.4
2015-19,NTA2010,539,8,Mott Haven-Port Morris,"22,463",43.0
2015-19,NTA2010,540,8,Fordham South,"11,421",40.6
2015-19,NTA2010,541,8,Mount Hope,"17,895",33.3
2015-19,NTA2010,543,8,Norwood,"11,275",28.6
2015-19,NTA2010,544,8,Williamsbridge-Olinville,"14,306",21.4
2015-19,NTA2010,546,8,Parkchester,"5,590",18.5
2015-19,NTA2010,549,8,Pelham Parkway,"4,154",14.7
2015-19,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"5,764",13.1
2015-19,NTA2010,555,8,Soundview-Bruckner,"11,235",31.2
2015-19,NTA2010,559,8,Westchester-Unionport,"6,088",21.7
2015-19,NTA2010,562,8,Woodlawn-Wakefield,"5,654",12.7
2015-19,NTA2010,563,8,West Concourse,"13,297",34.9
2015-19,NTA2010,575,8,Crotona Park East,"8,306",37.2
2015-19,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"1,504",6.9
2015-19,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"8,699",13.5
2015-19,NTA2010,4719,8,Brighton Beach,"8,009",23.2
2015-19,NTA2010,4721,8,Seagate-Coney Island,"10,369",34.3
2015-19,NTA2010,4723,8,West Brighton,"2,471",14.3
2015-19,NTA2010,4725,8,Homecrest,"7,339",16.4
2015-19,NTA2010,4726,8,Gravesend,"5,884",19.5
2015-19,NTA2010,4727,8,Bath Beach,"4,763",14.3
2015-19,NTA2010,4728,8,Bensonhurst West,"14,810",16.6
2015-19,NTA2010,4729,8,Bensonhurst East,"12,028",18.4
2015-19,NTA2010,4730,8,Dyker Heights,"7,668",17.6
2015-19,NTA2010,4731,8,Bay Ridge,"9,772",12.4
2015-19,NTA2010,4732,8,Sunset Park West,"12,428",24.5
2015-19,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"5,811",13.5
2015-19,NTA2010,4734,8,Sunset Park East,"17,602",27.6
2015-19,NTA2010,4735,8,Stuyvesant Heights,"16,016",22.9
2015-19,NTA2010,4737,8,Park Slope-Gowanus,"5,354",7.3
2015-19,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"8,617",18.8
2015-19,NTA2010,4740,8,Windsor Terrace,"1,813",8.0
2015-19,NTA2010,4741,8,Kensington-Ocean Parkway,"6,844",19.8
2015-19,NTA2010,4742,8,Flatbush,"17,449",16.9
2015-19,NTA2010,4743,8,Midwood,"9,947",18.7
2015-19,NTA2010,4744,8,Madison,"4,966",12.1
2015-19,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"2,796",6.1
2015-19,NTA2010,4746,8,Ocean Parkway South,"3,521",17.3
2015-19,NTA2010,4750,8,Canarsie,"11,479",13.0
2015-19,NTA2010,4758,8,Flatlands,"6,103",8.7
2015-19,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"12,171",18.3
2015-19,NTA2010,4761,8,Crown Heights North,"25,871",23.4
2015-19,NTA2010,4763,8,Crown Heights South,"6,912",17.7
2015-19,NTA2010,4764,8,Prospect Heights,"2,219",10.0
2015-19,NTA2010,4768,8,Fort Greene,"5,941",19.2
2015-19,NTA2010,4769,8,Clinton Hill,"5,334",14.1
2015-19,NTA2010,4772,8,Williamsburg,"16,849",50.3
2015-19,NTA2010,4773,8,North Side-South Side,"9,120",15.8
2015-19,NTA2010,4775,8,Bedford,"23,981",30.5
2015-19,NTA2010,4776,8,Greenpoint,"3,577",10.4
2015-19,NTA2010,4777,8,Bushwick North,"15,772",28.1
2015-19,NTA2010,4778,8,Bushwick South,"18,630",25.8
2015-19,NTA2010,4779,8,Ocean Hill,"9,709",26.6
2015-19,NTA2010,4781,8,Brownsville,"20,969",41.4
2015-19,NTA2010,4782,8,East New York,"28,986",29.3
2015-19,NTA2010,4783,8,Cypress Hills-City Line,"10,101",20.8
2015-19,NTA2010,4785,8,East New York (Pennsylvania Ave),"8,556",30.5
2015-19,NTA2010,4788,8,Borough Park,"34,333",34.9
2015-19,NTA2010,4790,8,East Williamsburg,"7,184",19.7
2015-19,NTA2010,4791,8,East Flatbush-Farragut,"6,830",13.3
2015-19,NTA2010,4793,8,Starrett City,"3,161",25.3
2015-19,NTA2010,4795,8,Erasmus,"3,758",13.4
2015-19,NTA2010,4796,8,Rugby-Remsen Village,"7,562",14.0
2015-19,NTA2010,6101,8,Marble Hill-Inwood,"10,450",20.0
2015-19,NTA2010,6103,8,Central Harlem North-Polo Grounds,"21,776",25.4
2015-19,NTA2010,6104,8,Hamilton Heights,"11,916",22.8
2015-19,NTA2010,6106,8,Manhattanville,"7,022",29.7
2015-19,NTA2010,6109,8,Morningside Heights,"8,614",19.4
2015-19,NTA2010,6111,8,Central Harlem South,"10,747",21.7
2015-19,NTA2010,6112,8,Upper West Side,"13,292",10.3
2015-19,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"8,265",10.9
2015-19,NTA2010,6114,8,Lincoln Square,"4,998",8.0
2015-19,NTA2010,6115,8,Clinton,"7,824",14.8
2015-19,NTA2010,6117,8,Midtown-Midtown South,"2,995",11.4
2015-19,NTA2010,6119,8,Turtle Bay-East Midtown,"2,341",4.7
2015-19,NTA2010,6120,8,Murray Hill-Kips Bay,"5,025",10.4
2015-19,NTA2010,6121,8,Gramercy,"2,024",8.5
2015-19,NTA2010,6122,8,East Village,"6,865",18.0
2015-19,NTA2010,6123,8,West Village,"3,972",6.5
2015-19,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"3,386",8.0
2015-19,NTA2010,6125,8,Battery Park City-Lower Manhattan,"2,987",6.6
2015-19,NTA2010,6127,8,Chinatown,"10,510",25.7
2015-19,NTA2010,6128,8,Lower East Side,"21,636",31.6
2015-19,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"4,698",5.9
2015-19,NTA2010,6132,8,Yorkville,"4,575",5.9
2015-19,NTA2010,6133,8,East Harlem South,"16,309",29.2
2015-19,NTA2010,6134,8,East Harlem North,"21,818",35.9
2015-19,NTA2010,6135,8,Washington Heights North,"13,116",18.8
2015-19,NTA2010,6136,8,Washington Heights South,"18,294",20.2
2015-19,NTA2010,6140,8,Upper East Side-Carnegie Hill,"2,357",4.4
2015-19,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"1,943",8.7
2015-19,NTA2010,8101,8,South Jamaica,"6,544",15.0
2015-19,NTA2010,8102,8,Springfield Gardens North,"1,768",6.6
2015-19,NTA2010,8103,8,Springfield Gardens South-Brookville,"2,259",10.6
2015-19,NTA2010,8105,8,Rosedale,"1,685",6.4
2015-19,NTA2010,8106,8,Jamaica Estates-Holliswood,"1,738",6.6
2015-19,NTA2010,8107,8,Hollis,"2,014",10.0
2015-19,NTA2010,8108,8,St. Albans,"4,371",8.3
2015-19,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"2,670",9.9
2015-19,NTA2010,8112,8,Hammels-Arverne-Edgemere,"9,787",23.7
2015-19,NTA2010,8115,8,Far Rockaway-Bayswater,"10,048",18.0
2015-19,NTA2010,8117,8,Forest Hills,"7,988",9.2
2015-19,NTA2010,8118,8,Rego Park,"4,051",14.4
2015-19,NTA2010,8119,8,Glendale,"2,848",8.0
2015-19,NTA2010,8120,8,Ridgewood,"9,148",12.1
2015-19,NTA2010,8121,8,Middle Village,"3,008",7.3
2015-19,NTA2010,8122,8,Flushing,"16,416",24.3
2015-19,NTA2010,8123,8,College Point,"2,556",10.6
2015-19,NTA2010,8125,8,Corona,"11,871",21.1
2015-19,NTA2010,8126,8,North Corona,"9,923",18.3
2015-19,NTA2010,8127,8,East Elmhurst,"2,925",16.1
2015-19,NTA2010,8128,8,Jackson Heights,"12,650",13.0
2015-19,NTA2010,8129,8,Elmhurst,"10,489",12.8
2015-19,NTA2010,8130,8,Maspeth,"2,859",8.7
2015-19,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"6,294",9.1
2015-19,NTA2010,8133,8,Cambria Heights,763,3.6
2015-19,NTA2010,8134,8,Queens Village,"4,287",7.9
2015-19,NTA2010,8135,8,Briarwood-Jamaica Hills,"5,887",13.8
2015-19,NTA2010,8137,8,Kew Gardens Hills,"4,738",13.1
2015-19,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"5,712",17.0
2015-19,NTA2010,8141,8,Fresh Meadows-Utopia,"2,029",10.4
2015-19,NTA2010,8142,8,Oakland Gardens,"2,455",8.2
2015-19,NTA2010,8143,8,Bellerose,"2,405",8.9
2015-19,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"1,491",6.3
2015-19,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"1,566",6.2
