TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2016-20,NTA2020,471303,9,Brighton Beach,"19,680",87.4
2016-20,NTA2020,471401,9,Flatbush,"40,247",86.2
2016-20,NTA2020,471402,9,Flatbush (West)-Ditmas Park-Parkville,"22,456",82.8
2016-20,NTA2020,471403,9,Midwood,"27,794",85.5
2016-20,NTA2020,471501,9,Gravesend (East)-Homecrest,"28,029",84.1
2016-20,NTA2020,471502,9,Madison,"24,540",86.4
2016-20,NTA2020,471503,9,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,"42,103",87.4
2016-20,NTA2020,471601,9,Ocean Hill,"19,528",80.4
2016-20,NTA2020,471602,9,Brownsville,"24,644",75.3
2016-20,NTA2020,471701,9,East Flatbush-Erasmus,"26,876",88.3
2016-20,NTA2020,471702,9,East Flatbush-Farragut,"21,727",88.6
2016-20,NTA2020,471703,9,East Flatbush-Rugby,"24,586",89.2
2016-20,NTA2020,471704,9,East Flatbush-Remsen Village,"21,613",84.2
2016-20,NTA2020,471801,9,Flatlands,"42,531",88.4
2016-20,NTA2020,471802,9,Marine Park-Mill Basin-Bergen Beach,"27,972",90.2
2016-20,NTA2020,471803,9,Canarsie,"52,477",88.1
2016-20,NTA2020,610101,9,Financial District-Battery Park City,"34,728",96.7
2016-20,NTA2020,610102,9,Tribeca-Civic Center,"16,412",94.2
2016-20,NTA2020,610201,9,SoHo-Little Italy-Hudson Square,"15,727",87.4
2016-20,NTA2020,610202,9,Greenwich Village,"23,448",99.0
2016-20,NTA2020,610203,9,West Village,"26,938",98.5
2016-20,NTA2020,610301,9,Chinatown-Two Bridges,"18,027",54.8
2016-20,NTA2020,610302,9,Lower East Side,"25,491",75.0
2016-20,NTA2020,610303,9,East Village,"45,182",86.5
2016-20,NTA2020,610401,9,Chelsea-Hudson Yards,"48,469",94.4
2016-20,NTA2020,610402,9,Hell's Kitchen,"42,444",94.0
2016-20,NTA2020,610501,9,Midtown South-Flatiron-Union Square,"20,120",96.1
2016-20,NTA2020,610502,9,Midtown-Times Square,"16,404",96.3
2016-20,NTA2020,610601,9,Stuyvesant Town-Peter Cooper Village,"17,207",98.5
2016-20,NTA2020,610602,9,Gramercy,"19,284",98.3
2016-20,NTA2020,610603,9,Murray Hill-Kips Bay,"42,437",95.5
2016-20,NTA2020,610604,9,East Midtown-Turtle Bay,"33,364",96.6
2016-20,NTA2020,610701,9,Upper West Side-Lincoln Square,"49,989",98.2
2016-20,NTA2020,610702,9,Upper West Side (Central),"75,593",95.6
2016-20,NTA2020,610703,9,Upper West Side-Manhattan Valley,"34,276",86.4
2016-20,NTA2020,610801,9,Upper East Side-Lenox Hill-Roosevelt Island,"62,268",97.4
2016-20,NTA2020,610802,9,Upper East Side-Carnegie Hill,"41,902",98.3
2016-20,NTA2020,610803,9,Upper East Side-Yorkville,"61,991",96.1
2016-20,NTA2020,610901,9,Morningside Heights,"20,358",94.5
2016-20,NTA2020,610902,9,Manhattanville-West Harlem,"12,448",74.7
2016-20,NTA2020,610903,9,Hamilton Heights-Sugar Hill,"30,166",77.1
2016-20,NTA2020,611001,9,Harlem (South),"31,303",86.3
2016-20,NTA2020,611002,9,Harlem (North),"48,360",83.4
2016-20,NTA2020,611101,9,East Harlem (South),"33,248",78.5
2016-20,NTA2020,611102,9,East Harlem (North),"32,600",74.6
2016-20,NTA2020,611201,9,Washington Heights (South),"42,008",68.9
2016-20,NTA2020,611202,9,Washington Heights (North),"46,808",78.2
2016-20,NTA2020,611203,9,Inwood,"23,074",76.3
2016-20,NTA2020,810101,9,Astoria (North)-Ditmars-Steinway,"32,366",88.5
2016-20,NTA2020,810102,9,Old Astoria-Hallets Point,"8,678",83.9
2016-20,NTA2020,810103,9,Astoria (Central),"34,624",91.7
2016-20,NTA2020,810104,9,Astoria (East)-Woodside (North),"23,701",86.5
2016-20,NTA2020,810105,9,Queensbridge-Ravenswood-Dutch Kills,"15,440",83.9
2016-20,NTA2020,810201,9,Long Island City-Hunters Point,"16,446",96.7
2016-20,NTA2020,810202,9,Sunnyside,"32,181",84.9
2016-20,NTA2020,810203,9,Woodside,"28,842",82.1
2016-20,NTA2020,810301,9,Jackson Heights,"53,187",80.4
2016-20,NTA2020,810302,9,East Elmhurst,"13,513",77.8
2016-20,NTA2020,810303,9,North Corona,"15,361",60.1
2016-20,NTA2020,810401,9,Elmhurst,"53,942",76.2
2016-20,NTA2020,810402,9,Corona,"29,943",65.7
2016-20,NTA2020,810501,9,Maspeth,"25,931",86.6
2016-20,NTA2020,810502,9,Ridgewood,"41,390",83.8
2016-20,NTA2020,810503,9,Glendale,"20,733",83.9
2016-20,NTA2020,810504,9,Middle Village,"22,865",86.8
2016-20,NTA2020,810601,9,Rego Park,"19,801",91.4
2016-20,NTA2020,810602,9,Forest Hills,"63,903",93.7
2016-20,NTA2020,810701,9,College Point,"15,142",77.9
2016-20,NTA2020,810702,9,Whitestone-Beechhurst,"17,787",83.2
2016-20,NTA2020,810703,9,Bay Terrace-Clearview,"14,982",88.3
2016-20,NTA2020,810704,9,Murray Hill-Broadway Flushing,"32,171",76.8
2016-20,NTA2020,810705,9,East Flushing,"16,632",72.3
2016-20,NTA2020,810706,9,Queensboro Hill,"10,798",71.7
2016-20,NTA2020,810707,9,Flushing-Willets Point,"31,617",68.8
2016-20,NTA2020,810801,9,Kew Gardens Hills,"19,682",90.3
2016-20,NTA2020,810802,9,Pomonok-Electchester-Hillcrest,"20,407",85.1
2016-20,NTA2020,810803,9,Fresh Meadows-Utopia,"14,374",88.9
2016-20,NTA2020,810804,9,Jamaica Estates-Holliswood,"14,963",89.4
2016-20,NTA2020,810805,9,Jamaica Hills-Briarwood,"24,277",84.2
2016-20,NTA2020,810901,9,Kew Gardens,"14,932",91.9
2016-20,NTA2020,810902,9,Richmond Hill,"18,350",78.4
2016-20,NTA2020,810903,9,South Richmond Hill,"11,667",72.4
2016-20,NTA2020,810904,9,Ozone Park (North),"13,158",76.7
2016-20,NTA2020,810905,9,Woodhaven,"21,014",77.6
2016-20,NTA2020,811001,9,South Ozone Park,"43,814",76.2
2016-20,NTA2020,811002,9,Ozone Park,"13,321",82.6
2016-20,NTA2020,811003,9,Howard Beach-Lindenwood,"18,571",88.4
2016-20,NTA2020,811101,9,Auburndale,"21,129",82.1
2016-20,NTA2020,811102,9,Bayside,"22,633",87.2
2016-20,NTA2020,811103,9,Douglaston-Little Neck,"17,374",90.2
2016-20,NTA2020,811104,9,Oakland Gardens-Hollis Hills,"16,644",90.1
2016-20,NTA2020,811201,9,Jamaica,"27,547",72.2
2016-20,NTA2020,811202,9,South Jamaica,"22,105",79.7
2016-20,NTA2020,811203,9,Baisley Park,"24,210",84.4
2016-20,NTA2020,811204,9,Springfield Gardens (North)-Rochdale Village,"18,638",89.3
2016-20,NTA2020,811205,9,St. Albans,"31,601",87.7
2016-20,NTA2020,811206,9,Hollis,"13,710",86.6
2016-20,NTA2020,811301,9,Glen Oaks-Floral Park-New Hyde Park,"17,220",89.2
2016-20,NTA2020,811302,9,Bellerose,"17,798",88.7
2016-20,NTA2020,811303,9,Queens Village,"33,953",83.8
2016-20,NTA2020,811304,9,Cambria Heights,"14,678",93.1
2016-20,NTA2020,811305,9,Laurelton,"17,418",91.1
2016-20,NTA2020,811306,9,Springfield Gardens (South)-Brookville,"12,970",88.8
2016-20,NTA2020,811307,9,Rosedale,"16,837",88.8
2016-20,NTA2020,811401,9,Far Rockaway-Bayswater,"29,393",78.9
2016-20,NTA2020,811402,9,Rockaway Beach-Arverne-Edgemere,"22,211",79.9
2016-20,NTA2020,811403,9,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"16,242",91.0
2016-20,NTA2020,850101,9,St. George-New Brighton,"10,157",81.0
2016-20,NTA2020,850102,9,Tompkinsville-Stapleton-Clifton-Fox Hills,"8,384",77.1
2016-20,NTA2020,850103,9,Rosebank-Shore Acres-Park Hill,"13,106",79.3
2016-20,NTA2020,850104,9,West New Brighton-Silver Lake-Grymes Hill,"21,452",90.5
2016-20,NTA2020,850105,9,Westerleigh-Castleton Corners,"19,545",91.2
2016-20,NTA2020,850106,9,Port Richmond,"10,267",83.1
2016-20,NTA2020,850107,9,Mariner's Harbor-Arlington-Graniteville,"17,910",83.5
2016-20,NTA2020,850201,9,Grasmere-Arrochar-South Beach-Dongan Hills,"21,566",85.7
2016-20,NTA2020,850202,9,New Dorp-Midland Beach,"16,591",85.4
2016-20,NTA2020,850203,9,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,"19,757",90.0
2016-20,NTA2020,850204,9,New Springville-Willowbrook-Bulls Head-Travis,"27,214",89.0
2016-20,NTA2020,850301,9,Oakwood-Richmondtown,"13,573",91.2
2016-20,NTA2020,850302,9,Great Kills-Eltingville,"36,209",95.2
2016-20,NTA2020,850303,9,Arden Heights-Rossville,"19,683",91.7
2016-20,NTA2020,850304,9,Annadale-Huguenot-Prince's Bay-Woodrow,"27,278",92.5
2016-20,NTA2020,850305,9,Tottenville-Charleston,"10,588",90.1
2016-20,CDTA2020,501,7,Melrose-Mott Haven-Port Morris (CD 1),"36,376",63.8
2016-20,CDTA2020,502,7,Longwood-Hunts Point (CD 2),"22,512",68.8
2016-20,CDTA2020,503,7,Morrisania-Crotona Park East (CD 3),"35,684",66.3
2016-20,CDTA2020,504,7,Highbridge-Concourse (CD 4),"65,069",69.4
2016-20,CDTA2020,505,7,Morris Heights-Mount Hope (CD 5),"54,127",66.7
2016-20,CDTA2020,506,7,Tremont-Belmont-West Farms (CD 6),"31,889",66.7
2016-20,CDTA2020,507,7,Fordham-Bedford Park-Norwood (CD 7),"64,359",70.5
2016-20,CDTA2020,508,7,Riverdale-Kingsbridge-Marble Hill (CD 8),"60,854",81.7
2016-20,CDTA2020,509,7,Soundview-Parkchester (CD 9),"83,735",73.2
2016-20,CDTA2020,510,7,Co-op City-Throgs Neck (CD 10),"75,150",82.7
2016-20,CDTA2020,511,7,Pelham Parkway-Morris Park (CD 11),"65,462",79.6
2016-20,CDTA2020,512,7,Wakefield-Williamsbridge-Eastchester (CD 12),"89,649",80.3
2016-20,CDTA2020,4701,7,Williamsburg-Greenpoint (CD 1),"106,800",83.0
2016-20,CDTA2020,4702,7,Downtown Brooklyn-Fort Greene (CD 2),"83,721",93.1
2016-20,CDTA2020,4703,7,Bedford-Stuyvesant (CD 3),"100,056",85.4
2016-20,CDTA2020,4704,7,Bushwick (CD 4),"59,507",76.7
2016-20,CDTA2020,4705,7,East New York-Cypress Hills (CD 5),"101,575",81.6
2016-20,CDTA2020,4706,7,Park Slope-Carroll Gardens (CD 6),"80,525",92.1
2016-20,CDTA2020,4707,7,Sunset Park-Windsor Terrace (CD 7),"58,536",68.8
2016-20,CDTA2020,4708,7,Crown Heights (North) (CD 8),"67,371",85.2
2016-20,CDTA2020,4709,7,Crown Heights (South) (CD 9),"60,130",87.1
2016-20,CDTA2020,4710,7,Bay Ridge-Dyker Heights (CD 10),"73,589",82.8
2016-20,CDTA2020,4711,7,Bensonhurst-Bath Beach (CD 11),"98,572",75.1
2016-20,CDTA2020,4712,7,Borough Park-Kensington (CD 12),"78,294",75.8
2016-20,CDTA2020,4713,7,Coney Island-Brighton Beach (CD 13),"64,895",83.1
2016-20,CDTA2020,4714,7,Flatbush-Midwood (CD 14),"90,497",85.1
2016-20,CDTA2020,4715,7,Sheepshead Bay-Gravesend (East) (CD 15),"94,672",86.2
2016-20,CDTA2020,4716,7,Ocean Hill-Brownsville (CD 16),"44,172",77.5
2016-20,CDTA2020,4717,7,East Flatbush (CD 17),"94,802",87.6
2016-20,CDTA2020,4718,7,Canarsie-Flatlands (CD 18),"122,980",88.7
2016-20,CDTA2020,6101,7,Financial District-Tribeca (CD 1),"51,140",95.9
2016-20,CDTA2020,6102,7,Greenwich Village-SoHo (CD 2),"66,113",95.8
2016-20,CDTA2020,6103,7,Lower East Side-Chinatown (CD 3),"88,700",74.4
2016-20,CDTA2020,6104,7,Chelsea-Hell's Kitchen (CD 4),"90,913",94.2
2016-20,CDTA2020,6105,7,Midtown-Flatiron-Union Square (CD 5),"36,524",96.2
2016-20,CDTA2020,6106,7,East Midtown-Murray Hill (CD 6),"112,292",96.7
2016-20,CDTA2020,6107,7,Upper West Side (CD 7),"159,858",94.2
2016-20,CDTA2020,6108,7,Upper East Side-Roosevelt Island (CD 8),"166,161",97.1
2016-20,CDTA2020,6109,7,Morningside Heights-Hamilton Heights (CD 9),"62,972",81.5
2016-20,CDTA2020,6110,7,Harlem (CD 10),"79,663",84.5
2016-20,CDTA2020,6111,7,East Harlem (CD 11),"65,848",76.5
2016-20,CDTA2020,6112,7,Washington Heights-Inwood (CD 12),"111,890",74.1
2016-20,CDTA2020,8101,7,Astoria-Queensbridge (CD 1),"114,809",88.0
2016-20,CDTA2020,8102,7,Long Island City-Sunnyside-Woodside (CD 2),"77,469",86.1
2016-20,CDTA2020,8103,7,Jackson Heights-East Elmhurst (CD 3),"82,061",75.2
2016-20,CDTA2020,8104,7,Elmhurst-Corona (CD 4),"83,885",72.1
2016-20,CDTA2020,8105,7,Ridgewood-Maspeth-Middle Village (CD 5),"110,919",85.0
2016-20,CDTA2020,8106,7,Forest Hills-Rego Park (CD 6),"83,704",93.2
2016-20,CDTA2020,8107,7,Flushing-Murray Hill-Whitestone (CD 7),"139,129",75.7
2016-20,CDTA2020,8108,7,Fresh Meadows-Hillcrest-Briarwood (CD 8),"93,703",87.2
2016-20,CDTA2020,8109,7,Kew Gardens-Richmond Hill-Woodhaven (CD 9),"79,121",79.1
2016-20,CDTA2020,8110,7,South Ozone Park-Howard Beach (CD 10),"75,706",80.0
2016-20,CDTA2020,8111,7,Auburndale-Bayside-Douglaston (CD 11),"77,780",87.0
2016-20,CDTA2020,8112,7,Jamaica-St. Albans-Hollis (CD 12),"137,811",82.4
2016-20,CDTA2020,8113,7,Queens Village-Bellerose-Rosedale (CD 13),"130,874",88.2
2016-20,CDTA2020,8114,7,The Rockaways (CD 14),"67,846",81.8
2016-20,CDTA2020,8501,7,North Shore (CD 1),"100,821",84.8
2016-20,CDTA2020,8502,7,Mid-Island (CD 2),"85,128",87.6
2016-20,CDTA2020,8503,7,South Shore (CD 3),"107,331",92.8
2016-20,UHF42,101,4,Kingsbridge - Riverdale,"55,618",83.5
2016-20,UHF42,102,4,Northeast Bronx,"118,314",81.2
2016-20,UHF42,103,4,Fordham - Bronx Pk,"118,540",70.8
2016-20,UHF42,104,4,Pelham - Throgs Neck,"158,864",77.6
2016-20,UHF42,105,4,Crotona -Tremont,"87,826",68.0
2016-20,UHF42,106,4,High Bridge - Morrisania,"91,163",68.0
2016-20,UHF42,107,4,Hunts Point - Mott Haven,"55,143",65.3
2016-20,UHF42,201,4,Greenpoint,"86,054",86.2
2016-20,UHF42,202,4,Downtown - Heights - Slope,"172,273",91.9
2016-20,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"203,911",84.4
2016-20,UHF42,204,4,East New York,"102,875",81.2
2016-20,UHF42,205,4,Sunset Park,"49,398",60.7
2016-20,UHF42,206,4,Borough Park,"154,794",77.7
2016-20,UHF42,207,4,East Flatbush - Flatbush,"182,235",88.2
2016-20,UHF42,208,4,Canarsie - Flatlands,"124,713",88.2
2016-20,UHF42,209,4,Bensonhurst - Bay Ridge,"120,310",81.8
2016-20,UHF42,210,4,Coney Island - Sheepshead Bay,"172,191",84.3
2016-20,UHF42,211,4,Williamsburg - Bushwick,"112,565",77.5
2016-20,UHF42,301,4,Washington Heights,"147,433",74.7
2016-20,UHF42,302,4,Central Harlem - Morningside Heights,"106,360",84.8
2016-20,UHF42,303,4,East Harlem,"59,826",75.3
2016-20,UHF42,304,4,Upper West Side,"163,015",94.2
2016-20,UHF42,305,4,Upper East Side,"166,462",97.0
2016-20,UHF42,306,4,Chelsea - Clinton,"124,540",94.8
2016-20,UHF42,307,4,Gramercy Park - Murray Hill,"104,899",96.4
2016-20,UHF42,308,4,Greenwich Village - SoHo,"60,570",92.9
2016-20,UHF42,309,4,Union Square - Lower East Side,"116,459",81.0
2016-20,UHF42,310,4,Lower Manhattan,"43,563",92.2
2016-20,UHF42,401,4,Long Island City - Astoria,"141,605",89.6
2016-20,UHF42,402,4,West Queens,"243,728",75.8
2016-20,UHF42,403,4,Flushing - Clearview,"146,215",76.2
2016-20,UHF42,404,4,Bayside - Little Neck,"59,683",88.2
2016-20,UHF42,405,4,Ridgewood - Forest Hills,"170,268",88.7
2016-20,UHF42,406,4,Fresh Meadows,"59,416",86.3
2016-20,UHF42,407,4,Southwest Queens,"154,666",79.5
2016-20,UHF42,408,4,Jamaica,"178,050",83.2
2016-20,UHF42,409,4,Southeast Queens,"204,917",89.3
2016-20,UHF42,410,4,Rockaways,"67,895",81.8
2016-20,UHF42,501,4,Port Richmond,"38,624",84.6
2016-20,UHF42,502,4,Stapleton - St. George,"72,468",83.8
2016-20,UHF42,503,4,Willowbrook,"57,243",90.0
2016-20,UHF42,504,4,South Beach - Tottenville,"125,477",92.0
2016-20,Borough,1,1,Bronx,"683,029",73.4
2016-20,Borough,2,1,Brooklyn,"1,481,319",83.2
2016-20,Borough,3,1,Manhattan,"1,098,289",87.8
2016-20,Borough,4,1,Queens,"1,354,905",82.6
2016-20,Borough,5,1,Staten Island,"293,812",88.5
2016-20,Citywide,1,0,New York City,"4,911,354",82.8
2015-19,NTA2010,501,8,Claremont-Bathgate,"12,716",64.0
2015-19,NTA2010,503,8,Eastchester-Edenwald-Baychester,"20,256",80.8
2015-19,NTA2010,505,8,Bedford Park-Fordham North,"24,968",68.3
2015-19,NTA2010,506,8,Belmont,"10,150",67.8
2015-19,NTA2010,507,8,Bronxdale,"19,256",73.9
2015-19,NTA2010,508,8,West Farms-Bronx River,"14,616",65.2
2015-19,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"26,386",75.4
2015-19,NTA2010,510,8,Pelham Bay-Country Club-City Island,"17,461",85.5
2015-19,NTA2010,513,8,Co-op City,"29,783",84.7
2015-19,NTA2010,514,8,East Concourse-Concourse Village,"28,079",68.3
2015-19,NTA2010,517,8,East Tremont,"16,662",62.1
2015-19,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"18,723",91.5
2015-19,NTA2010,526,8,Highbridge,"16,009",67.9
2015-19,NTA2010,527,8,Hunts Point,"10,421",64.0
2015-19,NTA2010,528,8,Van Cortlandt Village,"24,457",72.5
2015-19,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"20,065",86.3
2015-19,NTA2010,530,8,Kingsbridge Heights,"14,468",68.0
2015-19,NTA2010,531,8,Allerton-Pelham Gardens,"17,803",79.4
2015-19,NTA2010,533,8,Longwood,"11,498",67.0
2015-19,NTA2010,534,8,Melrose South-Mott Haven North,"16,427",65.5
2015-19,NTA2010,535,8,Morrisania-Melrose,"18,180",69.9
2015-19,NTA2010,536,8,University Heights-Morris Heights,"23,397",67.1
2015-19,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"14,542",77.8
2015-19,NTA2010,539,8,Mott Haven-Port Morris,"19,180",60.7
2015-19,NTA2010,540,8,Fordham South,"9,982",62.2
2015-19,NTA2010,541,8,Mount Hope,"21,772",65.7
2015-19,NTA2010,543,8,Norwood,"19,397",73.2
2015-19,NTA2010,544,8,Williamsbridge-Olinville,"34,082",77.3
2015-19,NTA2010,546,8,Parkchester,"18,032",83.3
2015-19,NTA2010,549,8,Pelham Parkway,"17,352",82.8
2015-19,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"26,558",83.4
2015-19,NTA2010,555,8,Soundview-Bruckner,"15,316",67.3
2015-19,NTA2010,559,8,Westchester-Unionport,"14,163",74.5
2015-19,NTA2010,562,8,Woodlawn-Wakefield,"26,210",82.2
2015-19,NTA2010,563,8,West Concourse,"15,544",65.4
2015-19,NTA2010,575,8,Crotona Park East,"9,397",66.4
2015-19,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"17,407",97.7
2015-19,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"41,836",86.1
2015-19,NTA2010,4719,8,Brighton Beach,"22,722",86.7
2015-19,NTA2010,4721,8,Seagate-Coney Island,"15,514",73.2
2015-19,NTA2010,4723,8,West Brighton,"13,582",94.9
2015-19,NTA2010,4725,8,Homecrest,"24,515",84.7
2015-19,NTA2010,4726,8,Gravesend,"17,250",78.2
2015-19,NTA2010,4727,8,Bath Beach,"18,556",79.8
2015-19,NTA2010,4728,8,Bensonhurst West,"46,439",72.2
2015-19,NTA2010,4729,8,Bensonhurst East,"35,584",75.9
2015-19,NTA2010,4730,8,Dyker Heights,"22,834",73.1
2015-19,NTA2010,4731,8,Bay Ridge,"51,200",87.4
2015-19,NTA2010,4732,8,Sunset Park West,"23,329",63.4
2015-19,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"27,636",89.7
2015-19,NTA2010,4734,8,Sunset Park East,"21,176",49.2
2015-19,NTA2010,4735,8,Stuyvesant Heights,"42,079",85.0
2015-19,NTA2010,4737,8,Park Slope-Gowanus,"52,766",94.8
2015-19,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"30,738",88.5
2015-19,NTA2010,4740,8,Windsor Terrace,"15,616",93.3
2015-19,NTA2010,4741,8,Kensington-Ocean Parkway,"19,303",83.5
2015-19,NTA2010,4742,8,Flatbush,"59,548",84.3
2015-19,NTA2010,4743,8,Midwood,"28,807",86.2
2015-19,NTA2010,4744,8,Madison,"24,700",86.4
2015-19,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"29,217",91.1
2015-19,NTA2010,4746,8,Ocean Parkway South,"10,258",87.5
2015-19,NTA2010,4750,8,Canarsie,"52,619",87.6
2015-19,NTA2010,4758,8,Flatlands,"43,044",88.9
2015-19,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"43,877",88.0
2015-19,NTA2010,4761,8,Crown Heights North,"65,252",83.0
2015-19,NTA2010,4763,8,Crown Heights South,"23,160",86.2
2015-19,NTA2010,4764,8,Prospect Heights,"16,199",91.9
2015-19,NTA2010,4768,8,Fort Greene,"20,509",86.3
2015-19,NTA2010,4769,8,Clinton Hill,"25,543",91.3
2015-19,NTA2010,4772,8,Williamsburg,"9,369",67.7
2015-19,NTA2010,4773,8,North Side-South Side,"38,541",87.0
2015-19,NTA2010,4775,8,Bedford,"39,432",82.2
2015-19,NTA2010,4776,8,Greenpoint,"25,971",91.2
2015-19,NTA2010,4777,8,Bushwick North,"27,552",72.0
2015-19,NTA2010,4778,8,Bushwick South,"38,286",76.9
2015-19,NTA2010,4779,8,Ocean Hill,"18,565",79.3
2015-19,NTA2010,4781,8,Brownsville,"26,185",73.4
2015-19,NTA2010,4782,8,East New York,"51,947",82.0
2015-19,NTA2010,4783,8,Cypress Hills-City Line,"24,931",79.6
2015-19,NTA2010,4785,8,East New York (Pennsylvania Ave),"15,211",80.0
2015-19,NTA2010,4788,8,Borough Park,"36,111",72.8
2015-19,NTA2010,4790,8,East Williamsburg,"22,686",80.4
2015-19,NTA2010,4791,8,East Flatbush-Farragut,"31,905",87.9
2015-19,NTA2010,4793,8,Starrett City,"7,447",80.7
2015-19,NTA2010,4795,8,Erasmus,"16,794",87.7
2015-19,NTA2010,4796,8,Rugby-Remsen Village,"32,600",84.2
2015-19,NTA2010,6101,8,Marble Hill-Inwood,"27,510",73.7
2015-19,NTA2010,6103,8,Central Harlem North-Polo Grounds,"49,226",81.9
2015-19,NTA2010,6104,8,Hamilton Heights,"29,576",76.6
2015-19,NTA2010,6106,8,Manhattanville,"11,956",73.9
2015-19,NTA2010,6109,8,Morningside Heights,"31,517",89.3
2015-19,NTA2010,6111,8,Central Harlem South,"30,608",83.9
2015-19,NTA2010,6112,8,Upper West Side,"97,315",92.9
2015-19,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"61,341",94.5
2015-19,NTA2010,6114,8,Lincoln Square,"50,082",97.7
2015-19,NTA2010,6115,8,Clinton,"41,731",93.8
2015-19,NTA2010,6117,8,Midtown-Midtown South,"21,302",96.0
2015-19,NTA2010,6119,8,Turtle Bay-East Midtown,"41,003",96.7
2015-19,NTA2010,6120,8,Murray Hill-Kips Bay,"37,382",95.1
2015-19,NTA2010,6121,8,Gramercy,"19,530",99.2
2015-19,NTA2010,6122,8,East Village,"29,444",91.3
2015-19,NTA2010,6123,8,West Village,"51,715",98.5
2015-19,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"29,758",90.9
2015-19,NTA2010,6125,8,Battery Park City-Lower Manhattan,"33,707",97.2
2015-19,NTA2010,6127,8,Chinatown,"21,022",60.3
2015-19,NTA2010,6128,8,Lower East Side,"38,255",72.3
2015-19,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"63,626",97.4
2015-19,NTA2010,6132,8,Yorkville,"61,824",97.3
2015-19,NTA2010,6133,8,East Harlem South,"32,280",78.5
2015-19,NTA2010,6134,8,East Harlem North,"29,458",71.0
2015-19,NTA2010,6135,8,Washington Heights North,"40,340",76.0
2015-19,NTA2010,6136,8,Washington Heights South,"48,068",69.5
2015-19,NTA2010,6140,8,Upper East Side-Carnegie Hill,"43,139",98.6
2015-19,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"16,624",97.5
2015-19,NTA2010,8101,8,South Jamaica,"22,200",77.4
2015-19,NTA2010,8102,8,Springfield Gardens North,"16,981",88.6
2015-19,NTA2010,8103,8,Springfield Gardens South-Brookville,"12,634",86.9
2015-19,NTA2010,8105,8,Rosedale,"16,494",87.7
2015-19,NTA2010,8106,8,Jamaica Estates-Holliswood,"17,320",88.5
2015-19,NTA2010,8107,8,Hollis,"12,621",85.5
2015-19,NTA2010,8108,8,St. Albans,"32,450",87.9
2015-19,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"18,732",89.5
2015-19,NTA2010,8112,8,Hammels-Arverne-Edgemere,"21,666",79.0
2015-19,NTA2010,8115,8,Far Rockaway-Bayswater,"26,557",76.8
2015-19,NTA2010,8117,8,Forest Hills,"63,707",93.4
2015-19,NTA2010,8118,8,Rego Park,"20,050",90.7
2015-19,NTA2010,8119,8,Glendale,"21,665",86.7
2015-19,NTA2010,8120,8,Ridgewood,"42,240",82.2
2015-19,NTA2010,8121,8,Middle Village,"26,881",88.2
2015-19,NTA2010,8122,8,Flushing,"36,991",69.6
2015-19,NTA2010,8123,8,College Point,"13,244",76.3
2015-19,NTA2010,8125,8,Corona,"26,235",69.6
2015-19,NTA2010,8126,8,North Corona,"19,846",57.4
2015-19,NTA2010,8127,8,East Elmhurst,"9,966",77.6
2015-19,NTA2010,8128,8,Jackson Heights,"57,028",78.3
2015-19,NTA2010,8129,8,Elmhurst,"44,836",75.8
2015-19,NTA2010,8130,8,Maspeth,"20,022",86.2
2015-19,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"47,754",87.0
2015-19,NTA2010,8133,8,Cambria Heights,"14,634",92.0
